회계연도,회계구분코드,회계구분명,부서구분코드,부서구분명,관서코드,관서명,실국코드,실국명,부서코드,부서명,경비구분코드,경비구분명,세부사업코드,세부사업명,통계목코드,통계목명,지출개요,지출금액,지급명령일자,거래처명,사업자등록번호,계약대장관리번호
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),280200,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),174000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),142000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),4350,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),30000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),99000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),34000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),84000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),40000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),82000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),24000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),94000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),50000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),54000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,여비,20201,국내여비,직원 여비지급(도서관정책과),150000,20181101,***,,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무용품(복사용지)구입비 지급 건의(장애인기업),430000,20181101,경기도장애인생산품판,1248211681,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,641000020123015C,도서관 운영 활성화(자체/직접),20303,시책추진업무추진비,2018 경기 다독다독 축제 추진 관련 간담회 경비 지급,150000,20181101,다인,1245310173,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,641000020123015C,도서관 운영 활성화(자체/직접),20303,시책추진업무추진비,작은도서관 냉난방비 지원 관련 간담회 경비 지급,57000,20181101,나누는뜨락,2037115698,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,641000020123015C,도서관 운영 활성화(자체/직접),20303,시책추진업무추진비,마을공동체 작은도서관 지원 관련 간담회 경비 지급,18000,20181101,호남순대,1245103251,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,업무추진비,20304,부서운영업무추진비,부서운영 업무추진비 지급,70000,20181101,고봉민김밥인(수원역,8930100369,
2018,100,일반회계,10,본청,1561,본청,1001,평생교육국,2039004,도서관정책과,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,특근매식비 지급(18.10.1.~10.22.),400000,20181101,솔대노리협동조합,1248741410,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),40000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,70000,20181120,함풍종가식당,5234100433,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),100000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),40000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),40000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,30000,20181120,가람,3750700766,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,120000,20181120,가람,3750700766,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,146000,20181120,두부고을,1282008803,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,36000,20181120,다인한정식,1232858717,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,35000,20181120,사이공익스프레스,5904600423,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,296000,20181120,두부고을,1282008803,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,64100002017301AF,인건비,10103,무기계약근로자보수,2018년 10월 무기계약근로자 시간외근무수당 지급,510810,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,64100002017301AF,인건비,10103,무기계약근로자보수,2018년 11월 홍보미디어담당관 무기계약근로자 보수 지급,2414190,20181120,********,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,118000,20181120,가보정2 3관,3653300360,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),150000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),40000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),35000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),30000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),70000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),30000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),30000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),100000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),10000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,업무추진비,20304,부서운영업무추진비,부서운영을 위한 다과물품 구입비용 지출,63000,20181120,서동진의커피랩화서,2652400239,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,업무추진비,20301,기관운영업무추진비,소통기획관실 내방객 응대를 위한 물품(다과류) 구입비용 지출,171000,20181120,서원떡집,1420598249,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,업무추진비,20304,부서운영업무추진비,부서운영을 위한 다과물품 구입비용 지출,304900,20181120,나이스스토어(경기도청점),1171048524,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,스마트기기 사용료 지출(10월분),72600,20181120,(주)케이티,1028142945,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,업무용 휴대전화 사용료 지출(10월분),95810,20181120,(주)케이티,1028142945,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무용 소모품구입비 지출(물티슈 등-장애인생산품),90000,20181120,경기도장애인생산품판매시설,1248211681,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무실 책상 시건장치 수리비 지출 건의,24000,20181120,홍보미디어담당관,1248300269,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,시간외 근무자 특근 매식비 지출(10월분),416000,20181120,홍보미디어담당관,1248300269,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,시간외 근무자 특근 매식비 지출(10월분),136000,20181120,홍보미디어담당관,1248300269,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,시간외 근무자 특근 매식비 지출(10월분),232000,20181120,홍보미디어담당관,1248300269,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무용품 구입비 지출 건의(문구류),478700,20181120,나이스스토어(경기도청점),1171048524,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,공기청정기 임대료 지출(11월 청구분),29900,20181120,코웨이(주),3078106054,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),50000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),40000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),40000,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,홍보 관계자 간담회 업무추진비 지출,50000,20181120,대구왕뽈찜,8930700153,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,34000,20181120,명동만두,1241335163,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,홍보 관계자 간담회 업무추진비 지출,140000,20181120,육달포,1245316750,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,24000,20181120,그집해장국,1352942608,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,50000,20181120,두꺼비집,1241346898,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,홍보 관계자 간담회 업무추진비 지출,40000,20181120,진미식당,1244869272,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,30000,20181120,진미식당,1244869272,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,여비,20201,국내여비,국내여비 지급(10월),164400,20181120,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,디지털 복합기 임대료 지출(11월분),594000,20181108,태강디지털OA,1240876592,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,64100002014301B6,경기도 홈페이지 콘텐츠 생산관리(자체/직접),20101,사무관리비,경기도 대표홈페이지 웹 접근성 인증마크 갱신 평가비용 지출건의,1188000,20181108,(사)한국장애인단체총연합회한국웹접근성,1078216788,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,29000,20181108,정희네밥상,1245149131,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,87000,20181108,시골집우렁이쌈밥,6064592750,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,홍보 관계자 간담회 업무추진비 지출,83000,20181108,구들짱황소곱창삼겹살,1380475371,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,홍보 관계자 간담회 업무추진비 지출,110000,20181108,가람,3750700766,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,간담회 업무추진비 지출,37000,20181108,나누는뜨락,2037115698,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,디지털 마케팅(자체/직접),20303,시책추진업무추진비,홍보 관계자 간담회 업무추진비 지출,24000,20181108,담평추어탕감자탕,1244207575,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",10104,기간제근로자등보수,2018년 10월 홍보미디어담당관 기간제근로자 보수 지급 건의,158100,20181108,고지서(원천징수),1248300269,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,90000,20181108,가람,3750700766,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,26000,20181108,두부고을,1282008803,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,60000,20181108,다인한정식,1232858717,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",20303,시책추진업무추진비,기획관 주재 간담회 업무추진비 지출,27600,20181108,롯데쇼핑(주)수원점,1248582187,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,"경기도 공식 블로그,SNS 및 경기소셜락커 운영(자체/직접)",10104,기간제근로자등보수,2018년 10월 홍보미디어담당관 기간제근로자 보수 지급 건의,936600,20181108,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,업무추진비,20304,부서운영업무추진비,부서운영을 위한 다과물품 구입비용 지출,100000,20181108,(주)스타벅스커피코리,2018121515,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무실(홍보기획관실) 정수기 렌탈료 지출(10월),26600,20181108,청호나이스,1308149813,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무용품 구입비 지출(문구류),212600,20181108,나이스스토어(경기도,1171048524,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무용품 구입비 지출(명함),426000,20181108,오피스디포 수원광교,7981000033,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1071003,홍보미디어담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,사무용품(토너류 등) 구입비 지출,431000,20181108,미래솔루션,1274721396,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,40000,20181130,양평해장국,1242830916,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20101,사무관리비,경기도 정책홍보 매뉴얼 리뉴얼 제작비 지급,6650000,20181130,(주)비씨앤씨,6258600711,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,30000,20181130,백.초밥,6522100790,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,20000,20181130,가람,3750700766,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,직원명함 구입비 지급,40000,20181130,경인인쇄사,1240673664,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),178200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,641000020173006B,경기도 브랜드 홍보(자체/직접),20101,사무관리비,경기도 정책브랜드자문위원회 참석수당 지급(6회),280200,20181129,***,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,48000,20181129,가람,3750700766,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비,309600,20181129,씨제이푸드빌(주)빕스,3128142519,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,120000,20181127,본수원,1351815895,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,68000,20181127,화서왕족발순대국,1351543615,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,52000,20181127,불불이족발,1244883406,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,복사기토너 등 구입비 지출,1507300,20181127,*******,,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,일반운영비,20101,사무관리비,직원명찰 제작비 지출,44000,20181127,니드기획,1351290553,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,업무추진비,20304,부서운영업무추진비,직원격려를 위한 부서운영업무추진비 지급,450000,20181127,한조장사보쌈,3827500180,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,21000,20181127,까삐네손칼국수,8640700780,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,197000,20181127,예박사(주),1248751257,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,7900,20181127,커피매니아(coffee ma,2720300789,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,64000,20181127,코보촌,6552500273,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,90500,20181127,롯데자산개발(주)롯데,1248582396,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,24050,20181127,(주)파리크리상수원역,1248515354,
2018,100,일반회계,10,본청,1561,본청,1002,홍보기획관,1072001,홍보콘텐츠담당관,20,일상경비,6.41E+15,도정정책홍보(자체/직접),20303,시책추진업무추진비,도정 홍보관련 간담회 업무추진비 지급,34000,20181127,다인,1245310173,
